"2019-06-05 23:12:21","9.4","svmem(total=17138647040, available=9669623808, percent=43.6, used=7469023232, free=9669623808)","1 Synjas"
"2019-06-05 23:12:36","9.7","svmem(total=17138647040, available=9665859584, percent=43.6, used=7472787456, free=9665859584)","1 Synjas"
"2019-06-05 23:12:52","10.3","svmem(total=17138647040, available=9658937344, percent=43.6, used=7479709696, free=9658937344)","1 Synjas"
"2019-06-05 23:13:08","11.8","svmem(total=17138647040, available=9606320128, percent=43.9, used=7532326912, free=9606320128)","1 Synjas"
"2019-06-05 23:13:24","13.0","svmem(total=17138647040, available=9597231104, percent=44.0, used=7541415936, free=9597231104)","1 Synjas"
"2019-06-05 23:15:43","24.6","svmem(total=17138647040, available=9596854272, percent=44.0, used=7541792768, free=9596854272)","1 Synjas"
"2019-06-05 23:15:59","11.6","svmem(total=17138647040, available=9608019968, percent=43.9, used=7530627072, free=9608019968)","1 Synjas"
"2019-06-05 23:16:15","21.7","svmem(total=17138647040, available=9364471808, percent=45.4, used=7774175232, free=9364471808)","2 Synjas"
"2019-06-05 23:16:31","10.0","svmem(total=17138647040, available=9416089600, percent=45.1, used=7722557440, free=9416089600)","2 Synjas"
"2019-06-05 23:17:24","32.8","svmem(total=17138647040, available=9394950144, percent=45.2, used=7743696896, free=9394950144)","1 Synjas"
"2019-06-05 23:20:12","24.8","svmem(total=17138647040, available=9512423424, percent=44.5, used=7626223616, free=9512423424)","1 Synjas"
"2019-06-05 23:20:28","21.2","svmem(total=17138647040, available=9309433856, percent=45.7, used=7829213184, free=9309433856)","2 Synjas"
"2019-06-05 23:21:57","30.8","svmem(total=17138647040, available=9268441088, percent=45.9, used=7870205952, free=9268441088)","1 Synjas"
"2019-06-05 23:22:13","21.0","svmem(total=17138647040, available=9261285376, percent=46.0, used=7877361664, free=9261285376)","2 Synjas"
"2019-06-05 23:38:36","22.0","svmem(total=17138647040, available=8934989824, percent=47.9, used=8203657216, free=8934989824)","1 Synjas"
"2019-06-05 23:38:51","8.2","svmem(total=17138647040, available=9181089792, percent=46.4, used=7957557248, free=9181089792)","1 Synjas"
"2019-06-05 23:41:31","22.3","svmem(total=17138647040, available=9550422016, percent=44.3, used=7588225024, free=9550422016)","1 Synjas"
"2019-06-05 23:41:48","25.8","svmem(total=17138647040, available=9156194304, percent=46.6, used=7982452736, free=9156194304)","3 Synjas"
"2019-06-05 23:42:05","20.7","svmem(total=17138647040, available=9192648704, percent=46.4, used=7945998336, free=9192648704)","3 Synjas"
"2019-06-05 23:42:22","14.1","svmem(total=17138647040, available=9174044672, percent=46.5, used=7964602368, free=9174044672)","3 Synjas"
"2019-06-05 23:42:38","13.6","svmem(total=17138647040, available=9179406336, percent=46.4, used=7959240704, free=9179406336)","3 Synjas"
"2019-06-05 23:45:28","18.0","svmem(total=17138647040, available=9537331200, percent=44.4, used=7601315840, free=9537331200)","1 Synjas"
"2019-06-05 23:45:44","7.1","svmem(total=17138647040, available=9552363520, percent=44.3, used=7586283520, free=9552363520)","1 Synjas"
"2019-06-05 23:45:59","9.1","svmem(total=17138647040, available=9537847296, percent=44.3, used=7600799744, free=9537847296)","1 Synjas"
"2019-06-05 23:46:15","10.0","svmem(total=17138647040, available=9532923904, percent=44.4, used=7605723136, free=9532923904)","1 Synjas"
"2019-06-05 23:46:31","9.2","svmem(total=17138647040, available=9532936192, percent=44.4, used=7605710848, free=9532936192)","1 Synjas"
"2019-06-05 23:46:47","7.2","svmem(total=17138647040, available=9534246912, percent=44.4, used=7604400128, free=9534246912)","1 Synjas"
"2019-06-05 23:48:51","25.3","svmem(total=17138647040, available=9431932928, percent=45.0, used=7706714112, free=9431932928)","1 Synjas"
"2019-06-05 23:49:07","9.5","svmem(total=17138647040, available=9436512256, percent=44.9, used=7702134784, free=9436512256)","1 Synjas"
"2019-06-05 23:52:13","20.4","svmem(total=17138647040, available=9426706432, percent=45.0, used=7711940608, free=9426706432)","1 Synjas"
"2019-06-05 23:52:29","15.9","svmem(total=17138647040, available=9122304000, percent=46.8, used=8016343040, free=9122304000)","1 Synjas"
"2019-06-05 23:52:45","9.7","svmem(total=17138647040, available=9406332928, percent=45.1, used=7732314112, free=9406332928)","1 Synjas"
"2019-06-05 23:53:00","11.5","svmem(total=17138647040, available=9401167872, percent=45.1, used=7737479168, free=9401167872)","0 Synjas"
"2019-06-05 23:53:16","7.3","svmem(total=17138647040, available=9401548800, percent=45.1, used=7737098240, free=9401548800)","0 Synjas"
"2019-06-05 23:53:32","16.8","svmem(total=17138647040, available=9394782208, percent=45.2, used=7743864832, free=9394782208)","0 Synjas"
"2019-06-05 23:53:47","7.2","svmem(total=17138647040, available=9421508608, percent=45.0, used=7717138432, free=9421508608)","0 Synjas"
"2019-06-05 23:54:03","9.1","svmem(total=17138647040, available=9409339392, percent=45.1, used=7729307648, free=9409339392)","0 Synjas"
"2019-06-05 23:54:22","31.3","svmem(total=17138647040, available=9137885184, percent=46.7, used=8000761856, free=9137885184)","0 Synjas"
"2019-06-05 23:54:53","25.7","svmem(total=17138647040, available=9365200896, percent=45.4, used=7773446144, free=9365200896)","0 Synjas"
"2019-06-05 23:55:09","33.6","svmem(total=17138647040, available=8418189312, percent=50.9, used=8720457728, free=8418189312)","0 Synjas"
"2019-06-05 23:55:28","99.9","svmem(total=17138647040, available=6766305280, percent=60.5, used=10372341760, free=6766305280)","0 Synjas"
"2019-06-05 23:56:33","46.2","svmem(total=17138647040, available=6781407232, percent=60.4, used=10357239808, free=6781407232)","0 Synjas"
"2019-06-05 23:56:49","45.4","svmem(total=17138647040, available=6725382144, percent=60.8, used=10413264896, free=6725382144)","0 Synjas"
"2019-06-05 23:57:04","44.1","svmem(total=17138647040, available=6687313920, percent=61.0, used=10451333120, free=6687313920)","0 Synjas"
"2019-06-05 23:57:20","47.9","svmem(total=17138647040, available=6710333440, percent=60.8, used=10428313600, free=6710333440)","0 Synjas"
"2019-06-05 23:57:36","42.7","svmem(total=17138647040, available=6702108672, percent=60.9, used=10436538368, free=6702108672)","0 Synjas"
"2019-06-05 23:57:51","42.8","svmem(total=17138647040, available=6696345600, percent=60.9, used=10442301440, free=6696345600)","0 Synjas"
"2019-06-05 23:58:07","45.7","svmem(total=17138647040, available=6702465024, percent=60.9, used=10436182016, free=6702465024)","0 Synjas"
"2019-06-05 23:58:23","45.0","svmem(total=17138647040, available=6690619392, percent=61.0, used=10448027648, free=6690619392)","0 Synjas"
"2019-06-05 23:58:39","46.4","svmem(total=17138647040, available=7007105024, percent=59.1, used=10131542016, free=7007105024)","1 Synjas"
"2019-06-05 23:58:55","46.2","svmem(total=17138647040, available=7009775616, percent=59.1, used=10128871424, free=7009775616)","1 Synjas"
"2019-06-05 23:59:11","47.6","svmem(total=17138647040, available=6987894784, percent=59.2, used=10150752256, free=6987894784)","1 Synjas"
"2019-06-05 23:59:26","45.2","svmem(total=17138647040, available=6981369856, percent=59.3, used=10157277184, free=6981369856)","1 Synjas"
"2019-06-06 00:04:02","24.7","svmem(total=17138647040, available=9079119872, percent=47.0, used=8059527168, free=9079119872)","0 Synjas"
"2019-06-06 00:07:54","26.3","svmem(total=17138647040, available=9432961024, percent=45.0, used=7705686016, free=9432961024)","0 Synjas"
"2019-06-06 00:13:30","30.9","svmem(total=17138647040, available=9359028224, percent=45.4, used=7779618816, free=9359028224)","1 Synjas"
"2019-06-06 00:15:03","34.4","svmem(total=17138647040, available=9210109952, percent=46.3, used=7928537088, free=9210109952)","1 Synjas"
"2019-06-06 00:15:38","32.7","svmem(total=17138647040, available=9184153600, percent=46.4, used=7954493440, free=9184153600)","1 Synjas"
"2019-06-06 00:20:50","18.5","svmem(total=17138647040, available=9237843968, percent=46.1, used=7900803072, free=9237843968)","0 Synjas"
"2019-06-06 00:21:22","30.4","svmem(total=17138647040, available=9234804736, percent=46.1, used=7903842304, free=9234804736)","1 Synjas"
"2019-06-06 00:21:39","29.0","svmem(total=17138647040, available=9229598720, percent=46.1, used=7909048320, free=9229598720)","0 Synjas"
"2019-06-06 00:21:56","28.5","svmem(total=17138647040, available=9223794688, percent=46.2, used=7914852352, free=9223794688)","0 Synjas"
"2019-06-06 00:22:13","27.7","svmem(total=17138647040, available=9209245696, percent=46.3, used=7929401344, free=9209245696)","0 Synjas"
"2019-06-06 00:22:30","31.3","svmem(total=17138647040, available=9184567296, percent=46.4, used=7954079744, free=9184567296)","0 Synjas"
"2019-06-06 00:22:47","27.2","svmem(total=17138647040, available=9187520512, percent=46.4, used=7951126528, free=9187520512)","0 Synjas"
"2019-06-06 00:25:06","24.5","svmem(total=17138647040, available=9145380864, percent=46.6, used=7993266176, free=9145380864)","0 Synjas"
"2019-06-06 00:25:22","10.0","svmem(total=17138647040, available=9137242112, percent=46.7, used=8001404928, free=9137242112)","1 Synjas"
"2019-06-06 00:25:44","25.0","svmem(total=17138647040, available=9142190080, percent=46.7, used=7996456960, free=9142190080)","0 Synjas"
"2019-06-06 00:25:59","8.2","svmem(total=17138647040, available=9141833728, percent=46.7, used=7996813312, free=9141833728)","1 Synjas"
"2019-06-06 00:26:15","8.3","svmem(total=17138647040, available=9137299456, percent=46.7, used=8001347584, free=9137299456)","1 Synjas"
"2019-06-06 00:26:32","53.3","svmem(total=17138647040, available=8405020672, percent=51.0, used=8733626368, free=8405020672)","6 Synjas"
"2019-06-06 00:26:50","72.3","svmem(total=17138647040, available=8410591232, percent=50.9, used=8728055808, free=8410591232)","6 Synjas"
"2019-06-06 00:27:07","18.1","svmem(total=17138647040, available=8402481152, percent=51.0, used=8736165888, free=8402481152)","6 Synjas"
"2019-06-06 00:27:23","19.0","svmem(total=17138647040, available=8942514176, percent=47.8, used=8196132864, free=8942514176)","6 Synjas"
"2019-06-06 00:28:15","20.2","svmem(total=17138647040, available=9679384576, percent=43.5, used=7459262464, free=9679384576)","0 Synjas"
"2019-06-06 00:28:31","32.4","svmem(total=17138647040, available=8737394688, percent=49.0, used=8401252352, free=8737394688)","1 Synjas"
"2019-06-06 00:33:22","27.6","svmem(total=17138647040, available=9740312576, percent=43.2, used=7398334464, free=9740312576)","1 Synjas"
"2019-06-06 00:33:40","25.4","svmem(total=17138647040, available=9787359232, percent=42.9, used=7351287808, free=9787359232)","1 Synjas"
"2019-06-06 00:33:58","27.8","svmem(total=17138647040, available=9786904576, percent=42.9, used=7351742464, free=9786904576)","1 Synjas"
"2019-06-06 00:38:00","24.8","svmem(total=17138647040, available=9638055936, percent=43.8, used=7500591104, free=9638055936)","1 Synjas"
"2019-06-06 00:38:15","10.8","svmem(total=17138647040, available=9645109248, percent=43.7, used=7493537792, free=9645109248)","1 Synjas"
"2019-06-06 00:38:31","8.4","svmem(total=17138647040, available=9642401792, percent=43.7, used=7496245248, free=9642401792)","1 Synjas"
"2019-06-06 00:38:47","9.8","svmem(total=17138647040, available=9657069568, percent=43.7, used=7481577472, free=9657069568)","1 Synjas"
"2019-06-06 00:39:04","10.5","svmem(total=17138647040, available=9708204032, percent=43.4, used=7430443008, free=9708204032)","1 Synjas"
"2019-06-06 00:39:20","12.8","svmem(total=17138647040, available=9612800000, percent=43.9, used=7525847040, free=9612800000)","2 Synjas"
"2019-06-06 00:39:38","13.0","svmem(total=17138647040, available=9560625152, percent=44.2, used=7578021888, free=9560625152)","2 Synjas"
"2019-06-06 00:39:54","8.0","svmem(total=17138647040, available=9561489408, percent=44.2, used=7577157632, free=9561489408)","2 Synjas"
"2019-06-06 00:40:13","11.3","svmem(total=17138647040, available=9562247168, percent=44.2, used=7576399872, free=9562247168)","2 Synjas"
"2019-06-06 00:40:29","8.7","svmem(total=17138647040, available=9556652032, percent=44.2, used=7581995008, free=9556652032)","2 Synjas"
"2019-06-06 00:48:27","31.6","svmem(total=17138647040, available=9513730048, percent=44.5, used=7624916992, free=9513730048)","1 Synjas"
"2019-06-06 00:48:59","30.1","svmem(total=17138647040, available=9476186112, percent=44.7, used=7662460928, free=9476186112)","0 Synjas"
"2019-06-06 00:49:42","31.1","svmem(total=17138647040, available=9432072192, percent=45.0, used=7706574848, free=9432072192)","0 Synjas"
"2019-06-06 00:49:58","10.7","svmem(total=17138647040, available=9421848576, percent=45.0, used=7716798464, free=9421848576)","0 Synjas"
"2019-06-06 00:50:31","25.6","svmem(total=17138647040, available=9520746496, percent=44.4, used=7617900544, free=9520746496)","1 Synjas"
"2019-06-06 00:51:21","28.7","svmem(total=17138647040, available=9507741696, percent=44.5, used=7630905344, free=9507741696)","1 Synjas"
"2019-06-06 00:52:36","31.0","svmem(total=17138647040, available=9439961088, percent=44.9, used=7698685952, free=9439961088)","1 Synjas"
"2019-06-06 00:52:57","25.8","svmem(total=17138647040, available=9486688256, percent=44.6, used=7651958784, free=9486688256)","1 Synjas"
"2019-06-06 00:53:28","31.5","svmem(total=17138647040, available=9476276224, percent=44.7, used=7662370816, free=9476276224)","1 Synjas"
"2019-06-06 00:54:02","32.1","svmem(total=17138647040, available=9486696448, percent=44.6, used=7651950592, free=9486696448)","1 Synjas"
"2019-06-06 00:54:32","31.1","svmem(total=17138647040, available=9492353024, percent=44.6, used=7646294016, free=9492353024)","1 Synjas"
"2019-06-06 00:56:10","23.3","svmem(total=17138647040, available=9474457600, percent=44.7, used=7664189440, free=9474457600)","1 Synjas"
"2019-06-06 00:56:56","29.3","svmem(total=17138647040, available=9471225856, percent=44.7, used=7667421184, free=9471225856)","1 Synjas"
"2019-06-06 00:57:37","35.1","svmem(total=17138647040, available=9521238016, percent=44.4, used=7617409024, free=9521238016)","1 Synjas"
"2019-06-06 00:58:08","26.2","svmem(total=17138647040, available=9832402944, percent=42.6, used=7306244096, free=9832402944)","1 Synjas"
"2019-06-06 00:59:49","28.7","svmem(total=17138647040, available=9772920832, percent=43.0, used=7365726208, free=9772920832)","1 Synjas"
"2019-06-06 01:00:07","18.2","svmem(total=17138647040, available=9836113920, percent=42.6, used=7302533120, free=9836113920)","0 Synjas"
"2019-06-06 01:00:23","10.2","svmem(total=17138647040, available=9795272704, percent=42.8, used=7343374336, free=9795272704)","0 Synjas"
"2019-06-06 01:00:38","19.9","svmem(total=17138647040, available=9188368384, percent=46.4, used=7950278656, free=9188368384)","0 Synjas"
"2019-06-06 01:00:54","12.8","svmem(total=17138647040, available=9461923840, percent=44.8, used=7676723200, free=9461923840)","0 Synjas"
"2019-06-06 01:01:14","26.0","svmem(total=17138647040, available=9455480832, percent=44.8, used=7683166208, free=9455480832)","1 Synjas"
"2019-06-06 01:01:37","28.2","svmem(total=17138647040, available=9837883392, percent=42.6, used=7300763648, free=9837883392)","1 Synjas"
"2019-06-06 01:01:59","29.9","svmem(total=17138647040, available=9837854720, percent=42.6, used=7300792320, free=9837854720)","1 Synjas"
"2019-06-06 01:02:29","30.6","svmem(total=17138647040, available=9831030784, percent=42.6, used=7307616256, free=9831030784)","1 Synjas"
"2019-06-06 01:03:17","28.8","svmem(total=17138647040, available=9806917632, percent=42.8, used=7331729408, free=9806917632)","1 Synjas"
"2019-06-06 01:04:01","33.5","svmem(total=17138647040, available=9649381376, percent=43.7, used=7489265664, free=9649381376)","1 Synjas"
"2019-06-06 01:04:52","32.4","svmem(total=17138647040, available=9628798976, percent=43.8, used=7509848064, free=9628798976)","1 Synjas"
"2019-06-06 01:05:44","29.9","svmem(total=17138647040, available=9718616064, percent=43.3, used=7420030976, free=9718616064)","1 Synjas"
"2019-06-06 01:06:39","30.4","svmem(total=17138647040, available=9678155776, percent=43.5, used=7460491264, free=9678155776)","1 Synjas"
"2050-01-01 02:13:30","79.6","svmem(total=17138647040, available=9360510976, percent=45.4, used=7778136064, free=9360510976)","0 Synjas"
"2019-06-06 01:29:24","40.7","svmem(total=17138647040, available=10263314432, percent=40.1, used=6875332608, free=10263314432)","1 Synjas"
"2019-06-06 01:29:42","31.2","svmem(total=17138647040, available=10354024448, percent=39.6, used=6784622592, free=10354024448)","1 Synjas"
"2019-06-06 01:30:01","32.9","svmem(total=17138647040, available=10418032640, percent=39.2, used=6720614400, free=10418032640)","0 Synjas"
"2019-06-06 01:30:18","47.0","svmem(total=17138647040, available=10071773184, percent=41.2, used=7066873856, free=10071773184)","0 Synjas"
"2019-06-06 01:30:34","31.6","svmem(total=17138647040, available=10105823232, percent=41.0, used=7032823808, free=10105823232)","0 Synjas"
"2019-06-06 01:30:52","27.8","svmem(total=17138647040, available=10111344640, percent=41.0, used=7027302400, free=10111344640)","0 Synjas"
"2019-06-06 01:31:09","29.9","svmem(total=17138647040, available=10107756544, percent=41.0, used=7030890496, free=10107756544)","0 Synjas"
"2019-06-06 01:31:26","26.5","svmem(total=17138647040, available=10161750016, percent=40.7, used=6976897024, free=10161750016)","0 Synjas"
"2019-06-06 01:31:42","26.9","svmem(total=17138647040, available=10309820416, percent=39.8, used=6828826624, free=10309820416)","0 Synjas"
"2019-06-06 01:32:01","34.3","svmem(total=17138647040, available=10214420480, percent=40.4, used=6924226560, free=10214420480)","1 Synjas"
"2019-06-06 01:33:10","29.0","svmem(total=17138647040, available=10258214912, percent=40.1, used=6880432128, free=10258214912)","1 Synjas"
"2019-06-06 01:34:31","26.4","svmem(total=17138647040, available=10279079936, percent=40.0, used=6859567104, free=10279079936)","1 Synjas"
"2019-06-06 01:35:46","27.2","svmem(total=17138647040, available=10216361984, percent=40.4, used=6922285056, free=10216361984)","1 Synjas"
"2019-06-06 01:37:00","26.4","svmem(total=17138647040, available=10221584384, percent=40.4, used=6917062656, free=10221584384)","1 Synjas"
"2019-06-06 01:38:14","26.1","svmem(total=17138647040, available=10196074496, percent=40.5, used=6942572544, free=10196074496)","1 Synjas"
"2019-06-06 01:39:32","35.9","svmem(total=17138647040, available=10044469248, percent=41.4, used=7094177792, free=10044469248)","1 Synjas"
"2019-06-06 01:41:35","25.4","svmem(total=17138647040, available=9834545152, percent=42.6, used=7304101888, free=9834545152)","1 Synjas"
"2019-06-06 01:42:02","25.9","svmem(total=17138647040, available=9797947392, percent=42.8, used=7340699648, free=9797947392)","1 Synjas"
"2019-06-06 01:42:46","28.3","svmem(total=17138647040, available=9810120704, percent=42.8, used=7328526336, free=9810120704)","1 Synjas"
"2019-06-06 01:43:35","27.8","svmem(total=17138647040, available=9794809856, percent=42.8, used=7343837184, free=9794809856)","1 Synjas"
"2019-06-06 01:43:56","31.3","svmem(total=17138647040, available=9770516480, percent=43.0, used=7368130560, free=9770516480)","0 Synjas"
"2019-06-06 01:44:12","10.4","svmem(total=17138647040, available=9753690112, percent=43.1, used=7384956928, free=9753690112)","0 Synjas"
"2019-06-06 01:44:28","11.8","svmem(total=17138647040, available=9729290240, percent=43.2, used=7409356800, free=9729290240)","0 Synjas"
"2019-06-06 01:44:43","7.1","svmem(total=17138647040, available=9782382592, percent=42.9, used=7356264448, free=9782382592)","0 Synjas"
"2019-06-06 05:40:15","37.3","svmem(total=17138647040, available=10829594624, percent=36.8, used=6309052416, free=10829594624)","0 Synjas"
"2019-06-06 05:41:51","32.5","svmem(total=17138647040, available=10540220416, percent=38.5, used=6598426624, free=10540220416)","1 Synjas"
"2019-06-06 05:42:36","26.3","svmem(total=17138647040, available=10668191744, percent=37.8, used=6470455296, free=10668191744)","1 Synjas"
"2019-06-06 05:43:48","29.0","svmem(total=17138647040, available=10592612352, percent=38.2, used=6546034688, free=10592612352)","1 Synjas"
"2019-06-06 05:45:41","25.8","svmem(total=17138647040, available=10638036992, percent=37.9, used=6500610048, free=10638036992)","1 Synjas"
"2019-06-06 05:47:40","25.5","svmem(total=17138647040, available=10686840832, percent=37.6, used=6451806208, free=10686840832)","1 Synjas"
"2019-06-06 05:49:31","25.4","svmem(total=17138647040, available=10719809536, percent=37.5, used=6418837504, free=10719809536)","1 Synjas"
"2019-06-06 05:51:18","25.4","svmem(total=17138647040, available=10730467328, percent=37.4, used=6408179712, free=10730467328)","1 Synjas"
"2019-06-06 05:53:04","25.7","svmem(total=17138647040, available=10685190144, percent=37.7, used=6453456896, free=10685190144)","1 Synjas"
"2019-06-06 05:55:11","25.5","svmem(total=17138647040, available=10718502912, percent=37.5, used=6420144128, free=10718502912)","1 Synjas"
"2019-06-06 05:57:05","25.4","svmem(total=17138647040, available=10726428672, percent=37.4, used=6412218368, free=10726428672)","1 Synjas"
"2019-06-06 05:59:56","20.9","svmem(total=17138647040, available=10654347264, percent=37.8, used=6484299776, free=10654347264)","1 Synjas"
"2019-06-06 06:01:45","28.1","svmem(total=17138647040, available=10616512512, percent=38.1, used=6522134528, free=10616512512)","1 Synjas"
"2019-06-06 06:02:40","28.2","svmem(total=17138647040, available=10563694592, percent=38.4, used=6574952448, free=10563694592)","1 Synjas"
"2019-06-06 06:03:27","19.4","svmem(total=17138647040, available=10540261376, percent=38.5, used=6598385664, free=10540261376)","1 Synjas"
"2019-06-06 06:07:45","26.0","svmem(total=17138647040, available=10475995136, percent=38.9, used=6662651904, free=10475995136)","1 Synjas"
"2019-06-06 06:10:45","28.5","svmem(total=17138647040, available=10411331584, percent=39.3, used=6727315456, free=10411331584)","1 Synjas"
"2019-06-06 06:17:57","29.5","svmem(total=17138647040, available=10341097472, percent=39.7, used=6797549568, free=10341097472)","1 Synjas"
"2019-06-06 06:18:25","24.4","svmem(total=17138647040, available=10343170048, percent=39.7, used=6795476992, free=10343170048)","2 Synjas"
"2019-06-06 06:18:57","26.4","svmem(total=17138647040, available=10350002176, percent=39.6, used=6788644864, free=10350002176)","2 Synjas"
"2019-06-06 06:20:41","27.5","svmem(total=17138647040, available=10355404800, percent=39.6, used=6783242240, free=10355404800)","1 Synjas"
"2019-06-06 06:21:28","28.9","svmem(total=17138647040, available=10285711360, percent=40.0, used=6852935680, free=10285711360)","1 Synjas"
"2019-06-06 06:21:57","24.1","svmem(total=17138647040, available=10288455680, percent=40.0, used=6850191360, free=10288455680)","1 Synjas"
"2019-06-06 06:23:16","31.6","svmem(total=17138647040, available=10105368576, percent=41.0, used=7033278464, free=10105368576)","1 Synjas"
"2019-06-06 06:27:58","26.6","svmem(total=17138647040, available=10046791680, percent=41.4, used=7091855360, free=10046791680)","1 Synjas"
"2019-06-06 06:28:23","21.5","svmem(total=17138647040, available=10035036160, percent=41.4, used=7103610880, free=10035036160)","2 Synjas"
"2019-06-06 06:28:58","30.1","svmem(total=17138647040, available=10226081792, percent=40.3, used=6912565248, free=10226081792)","1 Synjas"
"2019-06-06 06:29:49","27.8","svmem(total=17138647040, available=10242539520, percent=40.2, used=6896107520, free=10242539520)","1 Synjas"
"2019-06-06 06:30:24","26.4","svmem(total=17138647040, available=10237095936, percent=40.3, used=6901551104, free=10237095936)","4 Synjas"
"2019-06-06 06:31:56","27.8","svmem(total=17138647040, available=10260451328, percent=40.1, used=6878195712, free=10260451328)","1 Synjas"
"2019-06-06 06:32:12","8.5","svmem(total=17138647040, available=10245779456, percent=40.2, used=6892867584, free=10245779456)","4 Synjas"
"2019-06-06 06:32:27","7.7","svmem(total=17138647040, available=10231435264, percent=40.3, used=6907211776, free=10231435264)","6 Synjas"
"2019-06-06 06:33:44","28.4","svmem(total=17138647040, available=10255699968, percent=40.2, used=6882947072, free=10255699968)","1 Synjas"
"2019-06-06 06:34:00","6.6","svmem(total=17138647040, available=10238681088, percent=40.3, used=6899965952, free=10238681088)","5 Synjas"
"2019-06-06 06:34:16","13.4","svmem(total=17138647040, available=10103824384, percent=41.0, used=7034822656, free=10103824384)","5 Synjas"
"2019-06-06 06:35:12","23.8","svmem(total=17138647040, available=10150412288, percent=40.8, used=6988234752, free=10150412288)","1 Synjas"
"2019-06-06 06:35:28","5.3","svmem(total=17138647040, available=10148810752, percent=40.8, used=6989836288, free=10148810752)","4 Synjas"
"2019-06-06 06:35:43","2.6","svmem(total=17138647040, available=10144681984, percent=40.8, used=6993965056, free=10144681984)","5 Synjas"
"2019-06-06 06:35:59","8.7","svmem(total=17138647040, available=10091384832, percent=41.1, used=7047262208, free=10091384832)","5 Synjas"
"2019-06-06 06:36:15","8.3","svmem(total=17138647040, available=10041958400, percent=41.4, used=7096688640, free=10041958400)","5 Synjas"
"2019-06-06 06:36:31","8.0","svmem(total=17138647040, available=10032541696, percent=41.5, used=7106105344, free=10032541696)","5 Synjas"
"2019-06-06 06:38:20","21.0","svmem(total=17138647040, available=10014855168, percent=41.6, used=7123791872, free=10014855168)","1 Synjas"
"2019-06-06 06:39:55","23.1","svmem(total=17138647040, available=9970126848, percent=41.8, used=7168520192, free=9970126848)","1 Synjas"
"2019-06-06 06:40:36","27.8","svmem(total=17138647040, available=10020896768, percent=41.5, used=7117750272, free=10020896768)","1 Synjas"
"2019-06-06 06:40:51","7.1","svmem(total=17138647040, available=10009206784, percent=41.6, used=7129440256, free=10009206784)","1 Synjas"
"2019-06-06 06:41:07","6.2","svmem(total=17138647040, available=10007695360, percent=41.6, used=7130951680, free=10007695360)","1 Synjas"
"2019-06-06 06:41:43","29.6","svmem(total=17138647040, available=10007851008, percent=41.6, used=7130796032, free=10007851008)","1 Synjas"
"2019-06-06 06:41:59","13.4","svmem(total=17138647040, available=9945825280, percent=42.0, used=7192821760, free=9945825280)","1 Synjas"
"2019-06-06 06:42:15","6.2","svmem(total=17138647040, available=9934401536, percent=42.0, used=7204245504, free=9934401536)","1 Synjas"
"2019-06-06 06:42:31","5.1","svmem(total=17138647040, available=9929089024, percent=42.1, used=7209558016, free=9929089024)","1 Synjas"
"2019-06-06 06:42:47","7.7","svmem(total=17138647040, available=9920811008, percent=42.1, used=7217836032, free=9920811008)","1 Synjas"
"2019-06-06 06:43:08","87.2","svmem(total=17138647040, available=7185707008, percent=58.1, used=9952940032, free=7185707008)","21 Synjas"
"2019-06-06 06:43:28","99.9","svmem(total=17138647040, available=7013613568, percent=59.1, used=10125033472, free=7013613568)","21 Synjas"
"2019-06-06 06:43:49","99.9","svmem(total=17138647040, available=6903259136, percent=59.7, used=10235387904, free=6903259136)","21 Synjas"
"2019-06-06 06:44:09","87.5","svmem(total=17138647040, available=7025635328, percent=59.0, used=10113011712, free=7025635328)","21 Synjas"
"2019-06-06 06:44:29","55.5","svmem(total=17138647040, available=7015141376, percent=59.1, used=10123505664, free=7015141376)","21 Synjas"
"2019-06-06 06:44:49","57.3","svmem(total=17138647040, available=7637520384, percent=55.4, used=9501126656, free=7637520384)","21 Synjas"
"2019-06-06 06:48:25","26.1","svmem(total=17138647040, available=10321567744, percent=39.8, used=6817079296, free=10321567744)","1 Synjas"
"2019-06-06 06:48:41","19.6","svmem(total=17138647040, available=9931378688, percent=42.1, used=7207268352, free=9931378688)","2 Synjas"
"2019-06-06 06:48:58","98.2","svmem(total=17138647040, available=9467465728, percent=44.8, used=7671181312, free=9467465728)","7 Synjas"
"2019-06-06 06:49:15","36.7","svmem(total=17138647040, available=9514582016, percent=44.5, used=7624065024, free=9514582016)","7 Synjas"
"2019-06-06 06:50:29","31.0","svmem(total=17138647040, available=10196484096, percent=40.5, used=6942162944, free=10196484096)","1 Synjas"
"2019-06-06 06:50:45","13.9","svmem(total=17138647040, available=9965600768, percent=41.9, used=7173046272, free=9965600768)","3 Synjas"
"2019-06-06 06:51:01","35.5","svmem(total=17138647040, available=9946062848, percent=42.0, used=7192584192, free=9946062848)","3 Synjas"
"2019-06-06 06:51:17","10.8","svmem(total=17138647040, available=9975635968, percent=41.8, used=7163011072, free=9975635968)","3 Synjas"
"2019-06-06 06:51:48","34.7","svmem(total=17138647040, available=9967931392, percent=41.8, used=7170715648, free=9967931392)","1 Synjas"
"2019-06-06 06:52:04","12.5","svmem(total=17138647040, available=9962029056, percent=41.9, used=7176617984, free=9962029056)","3 Synjas"
"2019-06-06 06:52:20","10.9","svmem(total=17138647040, available=9945321472, percent=42.0, used=7193325568, free=9945321472)","3 Synjas"
"2019-06-06 06:52:36","11.0","svmem(total=17138647040, available=10153922560, percent=40.8, used=6984724480, free=10153922560)","2 Synjas"
