CMDLINE c:\anaconda\python.exe script.py app.py
MEM 0.523438 1557763878.7100
MEM 16.183594 1557763878.8111
MEM 27.445312 1557763878.9261
MEM 38.656250 1557763879.0401
MEM 46.066406 1557763879.1404
MEM 47.355469 1557763879.2406
MEM 47.355469 1557763879.3406
MEM 47.355469 1557763879.4407
MEM 47.355469 1557763879.5417
MEM 47.445312 1557763879.6432
MEM 47.449219 1557763879.7459
MEM 48.976562 1557763879.8461
